ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
PhatungJarichandrapara-39-cauliflower-1,,PhatungJarichandrapara,39-cauliflower,pʰulkɔpi,pʰulkɔpi,pʰ u l k ɔ p i,,Kim2011,,,,
DebbarmaDoluchara-39-cauliflower-1,,DebbarmaDoluchara,39-cauliflower,pʰulkɔpi,pʰulkɔpi,pʰ u l k ɔ p i,,Kim2011,,,,
DebbarmaSatchari-39-cauliflower-1,,DebbarmaSatchari,39-cauliflower,kopibubar,kopibubar,k o p i b u b a r,,Kim2011,,,,
DebbarmaKhumuling-39-cauliflower-1,,DebbarmaKhumuling,39-cauliflower,pʰulkɔpi,pʰulkɔpi,pʰ u l k ɔ p i,,Kim2011,,,,
MukchakBarbakpur-39-cauliflower-1,,MukchakBarbakpur,39-cauliflower,pʰulkɔpi,pʰulkɔpi,pʰ u l k ɔ p i,,Kim2011,,,,
RiangOldlankar-39-cauliflower-1,,RiangOldlankar,39-cauliflower,pʰulkɔpi,pʰulkɔpi,pʰ u l k ɔ p i,,Kim2011,,,,
AbengGajni-39-cauliflower-1,,AbengGajni,39-cauliflower,pʰulkɔpi,pʰulkɔpi,pʰ u l k ɔ p i,,Kim2011,,,,
ChibokNagarSontosh-39-cauliflower-1,,ChibokNagarSontosh,39-cauliflower,pʰulkɔpi,pʰulkɔpi,pʰ u l k ɔ p i,,Kim2011,,,,
AtongNalchapra-39-cauliflower-1,,AtongNalchapra,39-cauliflower,pʰulkɔpi,pʰulkɔpi,pʰ u l k ɔ p i,,Kim2011,,,,
Bangla-40-cabbage-1,,Bangla,40-cabbage,badʰakopi,badʰakopi,b a dʰ a k o p i,,Kim2011,,,,
UsoiBoroPharangsia-40-cabbage-1,,UsoiBoroPharangsia,40-cabbage,badʰakɔpi,badʰakɔpi,b a dʰ a k ɔ p i,,Kim2011,,,,
UsoiChotoMadhuk-40-cabbage-1,,UsoiChotoMadhuk,40-cabbage,kɔpiuŋkʰuŋ,kɔpiuŋkʰuŋ,k ɔ p iu ŋ kʰ u ŋ,,Kim2011,,,,
GabingDolchariSapmara-40-cabbage-1,,GabingDolchariSapmara,40-cabbage,badʰakɔpi,badʰakɔpi,b a dʰ a k ɔ p i,,Kim2011,,,,
NaitongLombapara-40-cabbage-1,,NaitongLombapara,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
KemaPakkhipara-40-cabbage-1,,KemaPakkhipara,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
TongpaiTongpaipara-40-cabbage-1,,TongpaiTongpaipara,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
AshongMildhanpara-40-cabbage-1,,AshongMildhanpara,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
DendakNoimailGutchagram-40-cabbage-1,,DendakNoimailGutchagram,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
KhaliBeltolipara-40-cabbage-1,,KhaliBeltolipara,40-cabbage,badʰakopi,badʰakopi,b a dʰ a k o p i,,Kim2011,,,,
UsoiRobertpara-40-cabbage-1,,UsoiRobertpara,40-cabbage,badakopi,badakopi,b a d a k o p i,,Kim2011,,,,
UsoiBethanipara-40-cabbage-1,,UsoiBethanipara,40-cabbage,kɔpiuŋkʰũ,kɔpiuŋkʰũ,k ɔ p iu ŋ kʰ ũ,,Kim2011,,,,
UsoiKatchaptali-40-cabbage-1,,UsoiKatchaptali,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
AnokLaiphuKarbaripara-40-cabbage-1,,AnokLaiphuKarbaripara,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
KewaKrishnaDayalpara-40-cabbage-1,,KewaKrishnaDayalpara,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
PhatungJarichandrapara-40-cabbage-1,,PhatungJarichandrapara,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
DebbarmaDoluchara-40-cabbage-1,,DebbarmaDoluchara,40-cabbage,badakopi,badakopi,b a d a k o p i,,Kim2011,,,,
DebbarmaSatchari-40-cabbage-1,,DebbarmaSatchari,40-cabbage,badʰakɔpi,badʰakɔpi,b a dʰ a k ɔ p i,,Kim2011,,,,
DebbarmaKhumuling-40-cabbage-1,,DebbarmaKhumuling,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
MukchakBarbakpur-40-cabbage-1,,MukchakBarbakpur,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
RiangOldlankar-40-cabbage-1,,RiangOldlankar,40-cabbage,bandakopi,bandakopi,b a n d a k o p i,,Kim2011,,,,
AbengGajni-40-cabbage-1,,AbengGajni,40-cabbage,badʰakopi,badʰakopi,b a dʰ a k o p i,,Kim2011,,,,
ChibokNagarSontosh-40-cabbage-1,,ChibokNagarSontosh,40-cabbage,badʰakopi,badʰakopi,b a dʰ a k o p i,,Kim2011,,,,
AtongNalchapra-40-cabbage-1,,AtongNalchapra,40-cabbage,badʰakopi,badʰakopi,b a dʰ a k o p i,,Kim2011,,,,
Bangla-41-eggplant-1,,Bangla,41-eggplant,bɛgun,bɛgun,b ɛ g u n,,Kim2011,,,,
UsoiBoroPharangsia-41-eggplant-1,,UsoiBoroPharangsia,41-eggplant,pʰatʰau,pʰatʰau,pʰ a tʰ au,,Kim2011,,,,
UsoiChotoMadhuk-41-eggplant-1,,UsoiChotoMadhuk,41-eggplant,pʰatʰau,pʰatʰau,pʰ a tʰ au,,Kim2011,,,,
GabingDolchariSapmara-41-eggplant-1,,GabingDolchariSapmara,41-eggplant,pʰɛnəuk,pʰɛnəuk,pʰ ɛ n əu k,,Kim2011,,,,
NaitongLombapara-41-eggplant-1,,NaitongLombapara,41-eggplant,pʰanɔk,pʰanɔk,pʰ a n ɔ k,,Kim2011,,,,
KemaPakkhipara-41-eggplant-1,,KemaPakkhipara,41-eggplant,pʰɛnauk,pʰɛnauk,pʰ ɛ n au k,,Kim2011,,,,
TongpaiTongpaipara-41-eggplant-1,,TongpaiTongpaipara,41-eggplant,pʰɛnauk,pʰɛnauk,pʰ ɛ n au k,,Kim2011,,,,
AshongMildhanpara-41-eggplant-1,,AshongMildhanpara,41-eggplant,pʰaŋtau,pʰaŋtau,pʰ a ŋ t au,,Kim2011,,,,
DendakNoimailGutchagram-41-eggplant-1,,DendakNoimailGutchagram,41-eggplant,pʰɛnauk,pʰɛnauk,pʰ ɛ n au k,,Kim2011,,,,
KhaliBeltolipara-41-eggplant-1,,KhaliBeltolipara,41-eggplant,pʰɛnɔk,pʰɛnɔk,pʰ ɛ n ɔ k,,Kim2011,,,,
UsoiRobertpara-41-eggplant-1,,UsoiRobertpara,41-eggplant,pʰatʰau,pʰatʰau,pʰ a tʰ au,,Kim2011,,,,
UsoiBethanipara-41-eggplant-1,,UsoiBethanipara,41-eggplant,pʰatʰau,pʰatʰau,pʰ a tʰ au,,Kim2011,,,,
UsoiKatchaptali-41-eggplant-1,,UsoiKatchaptali,41-eggplant,pʰatʰau,pʰatʰau,pʰ a tʰ au,,Kim2011,,,,
AnokLaiphuKarbaripara-41-eggplant-1,,AnokLaiphuKarbaripara,41-eggplant,pʰandaok,pʰandaok,pʰ a n d ao k,,Kim2011,,,,
KewaKrishnaDayalpara-41-eggplant-1,,KewaKrishnaDayalpara,41-eggplant,pʰɛnəuk,pʰɛnəuk,pʰ ɛ n əu k,,Kim2011,,,,
PhatungJarichandrapara-41-eggplant-1,,PhatungJarichandrapara,41-eggplant,pʰanauk,pʰanauk,pʰ a n au k,,Kim2011,,,,
DebbarmaDoluchara-41-eggplant-1,,DebbarmaDoluchara,41-eggplant,pʰantok,pʰantok,pʰ a n t o k,,Kim2011,,,,
DebbarmaSatchari-41-eggplant-1,,DebbarmaSatchari,41-eggplant,pʰantok,pʰantok,pʰ a n t o k,,Kim2011,,,,
DebbarmaKhumuling-41-eggplant-1,,DebbarmaKhumuling,41-eggplant,pʰantok,pʰantok,pʰ a n t o k,,Kim2011,,,,
MukchakBarbakpur-41-eggplant-1,,MukchakBarbakpur,41-eggplant,pʰantok,pʰantok,pʰ a n t o k,,Kim2011,,,,
RiangOldlankar-41-eggplant-1,,RiangOldlankar,41-eggplant,pʰantʰəuk,pʰantʰəuk,pʰ a n tʰ əu k,,Kim2011,,,,
AbengGajni-41-eggplant-1,,AbengGajni,41-eggplant,baɾɨŋ,baɾɨŋ,b a ɾ ɨ ŋ,,Kim2011,,,,
ChibokNagarSontosh-41-eggplant-1,,ChibokNagarSontosh,41-eggplant,baigon,baigon,b ai g o n,,Kim2011,,,,
AtongNalchapra-41-eggplant-1,,AtongNalchapra,41-eggplant,mantao,mantao,m a n t ao,,Kim2011,,,,
Bangla-42-peanut-1,,Bangla,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
UsoiBoroPharangsia-42-peanut-1,,UsoiBoroPharangsia,42-peanut,badãu,badãu,b a d ãu,,Kim2011,,,,
UsoiChotoMadhuk-42-peanut-1,,UsoiChotoMadhuk,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
GabingDolchariSapmara-42-peanut-1,,GabingDolchariSapmara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
NaitongLombapara-42-peanut-1,,NaitongLombapara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
KemaPakkhipara-42-peanut-1,,KemaPakkhipara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
TongpaiTongpaipara-42-peanut-1,,TongpaiTongpaipara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
AshongMildhanpara-42-peanut-1,,AshongMildhanpara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
DendakNoimailGutchagram-42-peanut-1,,DendakNoimailGutchagram,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
KhaliBeltolipara-42-peanut-1,,KhaliBeltolipara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
UsoiRobertpara-42-peanut-1,,UsoiRobertpara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
UsoiBethanipara-42-peanut-1,,UsoiBethanipara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
UsoiKatchaptali-42-peanut-1,,UsoiKatchaptali,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
AnokLaiphuKarbaripara-42-peanut-1,,AnokLaiphuKarbaripara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
KewaKrishnaDayalpara-42-peanut-1,,KewaKrishnaDayalpara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
PhatungJarichandrapara-42-peanut-1,,PhatungJarichandrapara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
DebbarmaDoluchara-42-peanut-1,,DebbarmaDoluchara,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
DebbarmaSatchari-42-peanut-1,,DebbarmaSatchari,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
DebbarmaKhumuling-42-peanut-1,,DebbarmaKhumuling,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
MukchakBarbakpur-42-peanut-1,,MukchakBarbakpur,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
RiangOldlankar-42-peanut-1,,RiangOldlankar,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
AbengGajni-42-peanut-1,,AbengGajni,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
ChibokNagarSontosh-42-peanut-1,,ChibokNagarSontosh,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
AtongNalchapra-42-peanut-1,,AtongNalchapra,42-peanut,badam,badam,b a d a m,,Kim2011,,,,
Bangla-43-tree-1,,Bangla,43-tree,gaʧʰ,gaʧʰ,g a ʧʰ,,Kim2011,,,,
UsoiBoroPharangsia-43-tree-1,,UsoiBoroPharangsia,43-tree,ɨmpʰãu,ɨmpʰãu,ɨ m pʰ ãu,,Kim2011,,,,
UsoiChotoMadhuk-43-tree-1,,UsoiChotoMadhuk,43-tree,ɨmpʰaŋ,ɨmpʰaŋ,ɨ m pʰ a ŋ,,Kim2011,,,,
GabingDolchariSapmara-43-tree-1,,GabingDolchariSapmara,43-tree,bopʰaŋ,bopʰaŋ,b o pʰ a ŋ,,Kim2011,,,,
NaitongLombapara-43-tree-1,,NaitongLombapara,43-tree,bopʰaŋ,bopʰaŋ,b o pʰ a ŋ,,Kim2011,,,,
KemaPakkhipara-43-tree-1,,KemaPakkhipara,43-tree,bopʰaŋ,bopʰaŋ,b o pʰ a ŋ,,Kim2011,,,,
TongpaiTongpaipara-43-tree-1,,TongpaiTongpaipara,43-tree,bopʰaŋ,bopʰaŋ,b o pʰ a ŋ,,Kim2011,,,,
AshongMildhanpara-43-tree-1,,AshongMildhanpara,43-tree,bopʰaŋ,bopʰaŋ,b o pʰ a ŋ,,Kim2011,,,,
DendakNoimailGutchagram-43-tree-1,,DendakNoimailGutchagram,43-tree,bopʰaŋ,bopʰaŋ,b o pʰ a ŋ,,Kim2011,,,,
KhaliBeltolipara-43-tree-1,,KhaliBeltolipara,43-tree,bopʰaŋ,bopʰaŋ,b o pʰ a ŋ,,Kim2011,,,,
UsoiRobertpara-43-tree-1,,UsoiRobertpara,43-tree,ɨmpʰaŋ,ɨmpʰaŋ,ɨ m pʰ a ŋ,,Kim2011,,,,
UsoiBethanipara-43-tree-1,,UsoiBethanipara,43-tree,ɨmpʰaŋ,ɨmpʰaŋ,ɨ m pʰ a ŋ,,Kim2011,,,,
UsoiKatchaptali-43-tree-1,,UsoiKatchaptali,43-tree,ɨmpʰaŋ,ɨmpʰaŋ,ɨ m pʰ a ŋ,,Kim2011,,,,
AnokLaiphuKarbaripara-43-tree-1,,AnokLaiphuKarbaripara,43-tree,bopʰaŋ,bopʰaŋ,b o pʰ a ŋ,,Kim2011,,,,
KewaKrishnaDayalpara-43-tree-1,,KewaKrishnaDayalpara,43-tree,bopʰaŋ,bopʰaŋ,b o pʰ a ŋ,,Kim2011,,,,
PhatungJarichandrapara-43-tree-1,,PhatungJarichandrapara,43-tree,bopʰaŋ,bopʰaŋ,b o pʰ a ŋ,,Kim2011,,,,
DebbarmaDoluchara-43-tree-1,,DebbarmaDoluchara,43-tree,bopʰaŋ,bopʰaŋ,b o pʰ a ŋ,,Kim2011,,,,
DebbarmaSatchari-43-tree-1,,DebbarmaSatchari,43-tree,bupʰaŋ,bupʰaŋ,b u pʰ a ŋ,,Kim2011,,,,
DebbarmaKhumuling-43-tree-1,,DebbarmaKhumuling,43-tree,bupʰaŋ,bupʰaŋ,b u pʰ a ŋ,,Kim2011,,,,
MukchakBarbakpur-43-tree-1,,MukchakBarbakpur,43-tree,bupʰaŋ,bupʰaŋ,b u pʰ a ŋ,,Kim2011,,,,
RiangOldlankar-43-tree-1,,RiangOldlankar,43-tree,ɨmpʰaŋ,ɨmpʰaŋ,ɨ m pʰ a ŋ,,Kim2011,,,,
AbengGajni-43-tree-1,,AbengGajni,43-tree,pʰaŋ,pʰaŋ,pʰ a ŋ,,Kim2011,,,,
ChibokNagarSontosh-43-tree-1,,ChibokNagarSontosh,43-tree,pʰaŋ,pʰaŋ,pʰ a ŋ,,Kim2011,,,,
AtongNalchapra-43-tree-1,,AtongNalchapra,43-tree,pʰaŋ,pʰaŋ,pʰ a ŋ,,Kim2011,,,,
Bangla-44-branch-1,,Bangla,44-branch,ɖal,ɖal,ɖ a l,,Kim2011,,,,
UsoiBoroPharangsia-44-branch-1,,UsoiBoroPharangsia,44-branch,ɨndɛi,ɨndɛi,ɨ n d ɛi,,Kim2011,,,,
UsoiChotoMadhuk-44-branch-1,,UsoiChotoMadhuk,44-branch,ɨmdɛi,ɨmdɛi,ɨ m d ɛi,,Kim2011,,,,
GabingDolchariSapmara-44-branch-1,,GabingDolchariSapmara,44-branch,budoi,budoi,b u d oi,,Kim2011,,,,
NaitongLombapara-44-branch-1,,NaitongLombapara,44-branch,bɛɖɛi,bɛɖɛi,b ɛ ɖ ɛi,,Kim2011,,,,
KemaPakkhipara-44-branch-1,,KemaPakkhipara,44-branch,bɛdɛik,bɛdɛik,b ɛ d ɛi k,,Kim2011,,,,
TongpaiTongpaipara-44-branch-1,,TongpaiTongpaipara,44-branch,bɨdəi,bɨdəi,b ɨ d əi,,Kim2011,,,,
AshongMildhanpara-44-branch-1,,AshongMildhanpara,44-branch,bɨɖɔi,bɨɖɔi,b ɨ ɖ ɔi,,Kim2011,,,,
DendakNoimailGutchagram-44-branch-1,,DendakNoimailGutchagram,44-branch,bɨdɔi,bɨdɔi,b ɨ d ɔi,,Kim2011,,,,
KhaliBeltolipara-44-branch-1,,KhaliBeltolipara,44-branch,bɛɖɛk,bɛɖɛk,b ɛ ɖ ɛ k,,Kim2011,,,,
UsoiRobertpara-44-branch-1,,UsoiRobertpara,44-branch,ɨndɛi,ɨndɛi,ɨ n d ɛi,,Kim2011,,,,
UsoiBethanipara-44-branch-1,,UsoiBethanipara,44-branch,mɪdɛi,mɪdɛi,m ɪ d ɛi,,Kim2011,,,,
UsoiKatchaptali-44-branch-1,,UsoiKatchaptali,44-branch,ɨmdɛi,ɨmdɛi,ɨ m d ɛi,,Kim2011,,,,
AnokLaiphuKarbaripara-44-branch-1,,AnokLaiphuKarbaripara,44-branch,bɛɖɛk,bɛɖɛk,b ɛ ɖ ɛ k,,Kim2011,,,,
KewaKrishnaDayalpara-44-branch-1,,KewaKrishnaDayalpara,44-branch,bɛɖɛk,bɛɖɛk,b ɛ ɖ ɛ k,,Kim2011,,,,
PhatungJarichandrapara-44-branch-1,,PhatungJarichandrapara,44-branch,bɨdəi,bɨdəi,b ɨ d əi,,Kim2011,,,,
DebbarmaDoluchara-44-branch-1,,DebbarmaDoluchara,44-branch,bɛdɛk,bɛdɛk,b ɛ d ɛ k,,Kim2011,,,,
DebbarmaSatchari-44-branch-1,,DebbarmaSatchari,44-branch,bɛdɛk,bɛdɛk,b ɛ d ɛ k,,Kim2011,,,,
DebbarmaKhumuling-44-branch-1,,DebbarmaKhumuling,44-branch,bɛɖɛk,bɛɖɛk,b ɛ ɖ ɛ k,,Kim2011,,,,
MukchakBarbakpur-44-branch-1,,MukchakBarbakpur,44-branch,bɛɖɛk,bɛɖɛk,b ɛ ɖ ɛ k,,Kim2011,,,,
RiangOldlankar-44-branch-1,,RiangOldlankar,44-branch,ɨmdɛi,ɨmdɛi,ɨ m d ɛi,,Kim2011,,,,
AbengGajni-44-branch-1,,AbengGajni,44-branch,dal,dal,d a l,,Kim2011,,,,
ChibokNagarSontosh-44-branch-1,,ChibokNagarSontosh,44-branch,ʧɛkʃi,ʧɛkʃi,ʧ ɛ k ʃ i,,Kim2011,,,,
AtongNalchapra-44-branch-1,,AtongNalchapra,44-branch,dala,dala,d a l a,,Kim2011,,,,
Bangla-45-leaf-1,,Bangla,45-leaf,pata,pata,p a t a,,Kim2011,,,,
UsoiBoroPharangsia-45-leaf-1,,UsoiBoroPharangsia,45-leaf,ɪmːlai,ɪmːlai,ɪ mː l ai,,Kim2011,,,,
UsoiChotoMadhuk-45-leaf-1,,UsoiChotoMadhuk,45-leaf,blai,blai,b l ai,,Kim2011,,,,
GabingDolchariSapmara-45-leaf-1,,GabingDolchariSapmara,45-leaf,blai,blai,b l ai,,Kim2011,,,,
NaitongLombapara-45-leaf-1,,NaitongLombapara,45-leaf,balai,balai,b a l ai,,Kim2011,,,,
KemaPakkhipara-45-leaf-1,,KemaPakkhipara,45-leaf,balai,balai,b a l ai,,Kim2011,,,,
TongpaiTongpaipara-45-leaf-1,,TongpaiTongpaipara,45-leaf,blai,blai,b l ai,,Kim2011,,,,
AshongMildhanpara-45-leaf-1,,AshongMildhanpara,45-leaf,bɨlai,bɨlai,b ɨ l ai,,Kim2011,,,,
DendakNoimailGutchagram-45-leaf-1,,DendakNoimailGutchagram,45-leaf,blai,blai,b l ai,,Kim2011,,,,
KhaliBeltolipara-45-leaf-1,,KhaliBeltolipara,45-leaf,balai,balai,b a l ai,,Kim2011,,,,
UsoiRobertpara-45-leaf-1,,UsoiRobertpara,45-leaf,ɪmblai,ɪmblai,ɪ m b l ai,,Kim2011,,,,
UsoiBethanipara-45-leaf-1,,UsoiBethanipara,45-leaf,ɪmblai,ɪmblai,ɪ m b l ai,,Kim2011,,,,
UsoiKatchaptali-45-leaf-1,,UsoiKatchaptali,45-leaf,blai,blai,b l ai,,Kim2011,,,,
AnokLaiphuKarbaripara-45-leaf-1,,AnokLaiphuKarbaripara,45-leaf,balai,balai,b a l ai,,Kim2011,,,,
KewaKrishnaDayalpara-45-leaf-1,,KewaKrishnaDayalpara,45-leaf,blai,blai,b l ai,,Kim2011,,,,
PhatungJarichandrapara-45-leaf-1,,PhatungJarichandrapara,45-leaf,blai,blai,b l ai,,Kim2011,,,,
DebbarmaDoluchara-45-leaf-1,,DebbarmaDoluchara,45-leaf,blai,blai,b l ai,,Kim2011,,,,
DebbarmaSatchari-45-leaf-1,,DebbarmaSatchari,45-leaf,bulai,bulai,b u l ai,,Kim2011,,,,
DebbarmaKhumuling-45-leaf-1,,DebbarmaKhumuling,45-leaf,blai,blai,b l ai,,Kim2011,,,,
MukchakBarbakpur-45-leaf-1,,MukchakBarbakpur,45-leaf,bulai,bulai,b u l ai,,Kim2011,,,,
RiangOldlankar-45-leaf-1,,RiangOldlankar,45-leaf,blai,blai,b l ai,,Kim2011,,,,
AbengGajni-45-leaf-1,,AbengGajni,45-leaf,biʤak,biʤak,b i ʤ a k,,Kim2011,,,,
ChibokNagarSontosh-45-leaf-1,,ChibokNagarSontosh,45-leaf,biʤak,biʤak,b i ʤ a k,,Kim2011,,,,
AtongNalchapra-45-leaf-1,,AtongNalchapra,45-leaf,panʧak,panʧak,p a n ʧ a k,,Kim2011,,,,
Bangla-46-thorn-1,,Bangla,46-thorn,kaʈa,kaʈa,k a ʈ a,,Kim2011,,,,
UsoiBoroPharangsia-46-thorn-1,,UsoiBoroPharangsia,46-thorn,ɪmʂu,ɪmʂu,ɪ m ʂ u,,Kim2011,,,,
UsoiChotoMadhuk-46-thorn-1,,UsoiChotoMadhuk,46-thorn,ɪmʂu,ɪmʂu,ɪ m ʂ u,,Kim2011,,,,
GabingDolchariSapmara-46-thorn-1,,GabingDolchariSapmara,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
NaitongLombapara-46-thorn-1,,NaitongLombapara,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
KemaPakkhipara-46-thorn-1,,KemaPakkhipara,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
TongpaiTongpaipara-46-thorn-1,,TongpaiTongpaipara,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
AshongMildhanpara-46-thorn-1,,AshongMildhanpara,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
DendakNoimailGutchagram-46-thorn-1,,DendakNoimailGutchagram,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
KhaliBeltolipara-46-thorn-1,,KhaliBeltolipara,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
UsoiRobertpara-46-thorn-1,,UsoiRobertpara,46-thorn,ɯnʂɯ,ɯnʂɯ,ɯ n ʂ ɯ,,Kim2011,,,,
UsoiBethanipara-46-thorn-1,,UsoiBethanipara,46-thorn,muʂu,muʂu,m u ʂ u,,Kim2011,,,,
UsoiKatchaptali-46-thorn-1,,UsoiKatchaptali,46-thorn,muʂu,muʂu,m u ʂ u,,Kim2011,,,,
AnokLaiphuKarbaripara-46-thorn-1,,AnokLaiphuKarbaripara,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
KewaKrishnaDayalpara-46-thorn-1,,KewaKrishnaDayalpara,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
PhatungJarichandrapara-46-thorn-1,,PhatungJarichandrapara,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
DebbarmaDoluchara-46-thorn-1,,DebbarmaDoluchara,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
DebbarmaSatchari-46-thorn-1,,DebbarmaSatchari,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
DebbarmaKhumuling-46-thorn-1,,DebbarmaKhumuling,46-thorn,buʂu,buʂu,b u ʂ u,,Kim2011,,,,
MukchakBarbakpur-46-thorn-1,,MukchakBarbakpur,46-thorn,buʃu,buʃu,b u ʃ u,,Kim2011,,,,
RiangOldlankar-46-thorn-1,,RiangOldlankar,46-thorn,muʂu,muʂu,m u ʂ u,,Kim2011,,,,
AbengGajni-46-thorn-1,,AbengGajni,46-thorn,buʃu,buʃu,b u ʃ u,,Kim2011,,,,
ChibokNagarSontosh-46-thorn-1,,ChibokNagarSontosh,46-thorn,kanta,kanta,k a n t a,,Kim2011,,,,
AtongNalchapra-46-thorn-1,,AtongNalchapra,46-thorn,asu,asu,a s u,,Kim2011,,,,
Bangla-47-root-1,,Bangla,47-root,mul,mul,m u l,,Kim2011,,,,
UsoiBoroPharangsia-47-root-1,,UsoiBoroPharangsia,47-root,ʤaɾu,ʤaɾu,ʤ a ɾ u,,Kim2011,,,,
UsoiChotoMadhuk-47-root-1,,UsoiChotoMadhuk,47-root,ʤaɾɔŋ,ʤaɾɔŋ,ʤ a ɾ ɔ ŋ,,Kim2011,,,,
GabingDolchariSapmara-47-root-1,,GabingDolchariSapmara,47-root,biaɾɨŋ,biaɾɨŋ,b ia ɾ ɨ ŋ,,Kim2011,,,,
NaitongLombapara-47-root-1,,NaitongLombapara,47-root,bɛɾum,bɛɾum,b ɛ ɾ u m,,Kim2011,,,,
KemaPakkhipara-47-root-1,,KemaPakkhipara,47-root,biaɾɨm,biaɾɨm,b ia ɾ ɨ m,,Kim2011,,,,
TongpaiTongpaipara-47-root-1,,TongpaiTongpaipara,47-root,biaɾɨm,biaɾɨm,b ia ɾ ɨ m,,Kim2011,,,,
TongpaiTongpaipara-47-root-2,,TongpaiTongpaipara,47-root,biaɾɨŋ,biaɾɨŋ,b ia ɾ ɨ ŋ,,Kim2011,,,,
AshongMildhanpara-47-root-1,,AshongMildhanpara,47-root,jaɾɨŋ,jaɾɨŋ,j a ɾ ɨ ŋ,,Kim2011,,,,
DendakNoimailGutchagram-47-root-1,,DendakNoimailGutchagram,47-root,jaɾɨŋ,jaɾɨŋ,j a ɾ ɨ ŋ,,Kim2011,,,,
KhaliBeltolipara-47-root-1,,KhaliBeltolipara,47-root,jarʊm,jarʊm,j a r ʊ m,,Kim2011,,,,
UsoiRobertpara-47-root-1,,UsoiRobertpara,47-root,ʤaɾuŋ,ʤaɾuŋ,ʤ a ɾ u ŋ,,Kim2011,,,,
UsoiBethanipara-47-root-1,,UsoiBethanipara,47-root,ʤaɾuŋ,ʤaɾuŋ,ʤ a ɾ u ŋ,,Kim2011,,,,
UsoiKatchaptali-47-root-1,,UsoiKatchaptali,47-root,ʤaɾuŋ,ʤaɾuŋ,ʤ a ɾ u ŋ,,Kim2011,,,,
AnokLaiphuKarbaripara-47-root-1,,AnokLaiphuKarbaripara,47-root,jarɨm,jarɨm,j a r ɨ m,,Kim2011,,,,
KewaKrishnaDayalpara-47-root-1,,KewaKrishnaDayalpara,47-root,jaɾɨŋ,jaɾɨŋ,j a ɾ ɨ ŋ,,Kim2011,,,,
PhatungJarichandrapara-47-root-1,,PhatungJarichandrapara,47-root,biaɾɨŋ,biaɾɨŋ,b ia ɾ ɨ ŋ,,Kim2011,,,,
DebbarmaDoluchara-47-root-1,,DebbarmaDoluchara,47-root,jaruŋ,jaruŋ,j a r u ŋ,,Kim2011,,,,
