ID	CONCEPT_CODE	NAME	CONCEPTICON_ID	CONCEPTICON_NAME	SOURCE_CONCEPT	INDEX	PAGE	SOURCE_IPA	IPA	TOKENS	ALIGNMENT	DOCULECT	DOCULECT_SHORT	GLOTTOLOG	SOURCE	SOURCE_LANGID	CURATOR_COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS
1756	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	kʰɔu̯mi	kʰɔu̯mi	kʰ ɔu̯ m i	- - - - kʰ ɔu̯ - - - m - - i	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		1 7 4 7	AXBZ	KUMI	21	21.K.C 21.U.V 21.M.C 21.I.V	2.0 1.5 1.75 0.8	0	1911
1757	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	kʰɔmi	kʰɔmi	kʰ ɔ m i	- - - - kʰ ɔ - - - m - - i	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		1 7 4 7	AXBZ	KUMI	22	22.K.C 22.U.V 22.M.C 22.I.V	2.0 1.5 1.75 0.8	0	1911
1758	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	maik̯ʰɛma	maik̯ʰɛma	m ai k̯ʰ ɛ m a	m ai - - k̯ʰ ɛ - - - m - - a	GabingDolchariSapmara	Gabing		kim2011tripura	c		4 7 1 7 4 7	AXBYBZ	MAKEMA	11	11.M.C 11.A.V 11.K.C 11.E.V 11.M.C 11.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1910
1759	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	kʰiɾimai̯	kʰiɾimai̯	kʰ i ɾ i m ai̯	- - - - kʰ i ɾ - i m - - ai̯	NaitongLombapara	Naitong		kim2011tripura	d		1 7 5 7 4 7	AXBYBZ	KIRIMA	16	16.K.C 16.I.V 16.R.C 16.I.V 16.M.C 16.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1911
1760	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	ʂuʂuma	ʂuʂuma	ʂ u ʂ u m a	ʂ u ʂ u - - - - - m - - a	KemaPakkhipara	Kema		kim2011tripura	e		3 7 3 7 4 7	AXBYBZ	SYSYMA	12	12.S.C 12.Y.V 12.S.C 12.Y.V 12.M.C 12.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1913
1761	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	makʰima	makʰima	m a kʰ i m a	m a - - kʰ i - - - m - - a	TongpaiTongpaipara	Tongpai		kim2011tripura	f		4 7 1 7 4 7	AXBYBZ	MAKIMA	19	19.M.C 19.A.V 19.K.C 19.I.V 19.M.C 19.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1910
1762	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	kʰormaima	kʰormaima	kʰ o r m ai m a	- - - - kʰ o r m ai m - - a	AshongMildhanpara	Ashong		kim2011tripura	g		1 7 5 4 7 4 7	AXMBYBZ	KURMAMA	3	3.K.C 3.U.V 3.R.c 3.M.C 3.A.V 3.M.C 3.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	0	1911
1763	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	makʰɛma	makʰɛma	m a kʰ ɛ m a	m a - - kʰ ɛ - - - m - - a	DendakNoimailGutchagram	Dendak		kim2011tripura	h		4 7 1 7 4 7	AXBYBZ	MAKEMA	10	10.M.C 10.A.V 10.K.C 10.E.V 10.M.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1910
1764	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	makʰimai	makʰimai	m a kʰ i m ai	m a - - kʰ i - - - m - - ai	KhaliBeltolipara	Khali		kim2011tripura	i		4 7 1 7 4 7	AXBYBZ	MAKIMA	14	14.M.C 14.A.V 14.K.C 14.I.V 14.M.C 14.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1910
1765	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	kʰɔu̯mi	kʰɔu̯mi	kʰ ɔu̯ m i	- - - - kʰ ɔu̯ - - - m - - i	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		1 7 4 7	AXBZ	KUMI	24	24.K.C 24.U.V 24.M.C 24.I.V	2.0 1.5 1.75 0.8	0	1911
1766	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	kʰɔmi	kʰɔmi	kʰ ɔ m i	- - - - kʰ ɔ - - - m - - i	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		1 7 4 7	AXBZ	KUMI	20	20.K.C 20.U.V 20.M.C 20.I.V	2.0 1.5 1.75 0.8	0	1911
1767	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	kʰɔmi	kʰɔmi	kʰ ɔ m i	- - - - kʰ ɔ - - - m - - i	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		1 7 4 7	AXBZ	KUMI	23	23.K.C 23.U.V 23.M.C 23.I.V	2.0 1.5 1.75 0.8	0	1911
1768	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	makʰimai	makʰimai	m a kʰ i m ai	m a - - kʰ i - - - m - - ai	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		4 7 1 7 4 7	AXBYBZ	MAKIMA	2	2.M.C 2.A.V 2.K.C 2.I.V 2.M.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1910
1769	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	kʰirmoi	kʰirmoi	kʰ i r m oi	- - - - kʰ i r - - m - - oi	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		1 7 5 4 7	AXMBZ	KIRMU	13	13.K.C 13.I.V 13.R.c 13.M.C 13.U.V	2.0 1.5 1.1 1.75 0.8	0	1911
1770	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	markʰimai	markʰimai	m a r kʰ i m ai	m a r - kʰ i - - - m - - ai	PhatungJarichandrapara	Phatung		kim2011tripura	o		4 7 5 1 7 4 7	AXMBYBZ	MARKIMA	17	17.M.C 17.A.V 17.R.c 17.K.C 17.I.V 17.M.C 17.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	0	1910
1771	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	tui̯ni kʰurumpʰrui̯	tui̯nikʰurumpʰrui̯	t ui̯ n i kʰ u r u m pʰ r ui̯	t ui̯ n i kʰ u r - u m pʰ r ui̯	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		1 7 4 7 1 7 5 7 4 1 5 7	AXBYBYBYMBCZ	TYNIKYRYMPRY	7	7.T.C 7.Y.V 7.N.C 7.I.V 7.K.C 7.Y.V 7.R.C 7.Y.V 7.M.c 7.P.C 7.R.C 7.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.1 1.75 1.5 0.8	0	1912
1772	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	kumir	kumir	k u m i r	- - - - k u m - i - - r -	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		1 7 4 7 5	AXBYN	KYMIR	9	9.K.C 9.Y.V 9.M.C 9.I.V 9.R.c	2.0 1.5 1.75 1.3 0.8	0	1911
1773	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	kumir	kumir	k u m i r	- - - - k u m - i - - r -	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		1 7 4 7 5	AXBYN	KYMIR	8	8.K.C 8.Y.V 8.M.C 8.I.V 8.R.c	2.0 1.5 1.75 1.3 0.8	0	1911
1774	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	kumir	kumir	k u m i r	- - - - k u m - i - - r -	MukchakBarbakpur	Mukchak		kim2011tripura	s		1 7 4 7 5	AXBYN	KYMIR	15	15.K.C 15.Y.V 15.M.C 15.I.V 15.R.c	2.0 1.5 1.75 1.3 0.8	0	1911
1775	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	jakʰɛma	jakʰɛma	j a kʰ ɛ m a	j a - - kʰ ɛ - - - m - - a	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		6 7 1 7 4 7	AXBYBZ	JAKEMA	18	18.J.C 18.A.V 18.K.C 18.E.V 18.M.C 18.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1910
1776	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	aɾiŋkʰa	aɾiŋkʰa	a ɾ i ŋ kʰ a	- a - - - - ɾ - i ŋ kʰ - a	AbengGajni	Abeng	aben1248	kim2011tripura	u		7 5 7 4 1 7	XBYMBZ	ARINKA	1	1.A.V 1.R.C 1.I.V 1.N.c 1.K.C 1.A.V	1.5 1.75 1.3 1.1 1.75 0.8	0	1909
1777	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	aɾɛŋga	aɾɛŋga	a ɾ ɛ ŋ g a	- a - - - - ɾ - ɛ ŋ g - a	ChibokNagarSontosh	Chibok		kim2011tripura	v		7 5 7 4 1 7	XBYMBZ	ARENKA	6	6.A.V 6.R.C 6.E.V 6.N.c 6.K.C 6.A.V	1.5 1.75 1.3 1.1 1.75 0.8	0	1909
1778	crocodilia:::	Crocodilia	1857	CROCODILE	crocodile	74	92	aɾɪŋga	aɾɪŋga	a ɾ ɪ ŋ g a	- a - - - - ɾ - ɪ ŋ g - a	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		7 5 7 4 1 7	XBYMBZ	ARINKA	4	4.A.V 4.R.C 4.I.V 4.N.c 4.K.C 4.A.V	1.5 1.75 1.3 1.1 1.75 0.8	0	1909
5004	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	kaʈa	kaʈa	k a ʈ a	k a ʈ a -	Bangla	Bangla	bang1341	kim2011tripura	0		1 7 1 7	AXBZ	KATA	5	5.K.C 5.A.V 5.T.C 5.A.V	2.0 1.5 1.75 0.8	1	1937
5005	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tã (mɔ)	tã	t ã	- - t ã -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		1 7	AX	TA	21	21.T.C 21.A.V	2.0 1.5	0	1935
5006	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tã (mi)	tã	t ã	- - t ã -	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		1 7	AX	TA	22	22.T.C 22.A.V	2.0 1.5	0	1935
5007	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tã (dou̯k̚)	tã	t ã	- - t ã -	GabingDolchariSapmara	Gabing		kim2011tripura	c		1 7	AX	TA	11	11.T.C 11.A.V	2.0 1.5	0	1935
5008	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tan (dou̯ŋ)	tan	t a n	- - t a n	NaitongLombapara	Naitong		kim2011tripura	d		1 7 4	AXN	TAN	16	16.T.C 16.A.V 16.N.c	2.0 1.5 0.8	0	1935
5009	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tan (ha)	tan	t a n	- - t a n	KemaPakkhipara	Kema		kim2011tripura	e		1 7 4	AXN	TAN	12	12.T.C 12.A.V 12.N.c	2.0 1.5 0.8	0	1935
5010	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	taŋ (wo)	taŋ	t a ŋ	- - t a ŋ	TongpaiTongpaipara	Tongpai		kim2011tripura	f		1 7 4	AXN	TAN	19	19.T.C 19.A.V 19.N.c	2.0 1.5 0.8	0	1935
5011	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	taŋ (dʒadʒa)	taŋ	t a ŋ	- - t a ŋ	AshongMildhanpara	Ashong		kim2011tripura	g		1 7 4	AXN	TAN	3	3.T.C 3.A.V 3.N.c	2.0 1.5 0.8	0	1935
5012	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tã (dou̯k̚)	tã	t ã	- - t ã -	DendakNoimailGutchagram	Dendak		kim2011tripura	h		1 7	AX	TA	10	10.T.C 10.A.V	2.0 1.5	0	1935
5013	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	ra	ra	r a	r a - - -	KhaliBeltolipara	Khali		kim2011tripura	i		5 7	AX	RA	14	14.R.C 14.A.V	2.0 1.5	0	1934
5014	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tã (tɔu̯m)	tã	t ã	- - t ã -	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		1 7	AX	TA	24	24.T.C 24.A.V	2.0 1.5	0	1935
5015	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tã (mi)	tã	t ã	- - t ã -	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		1 7	AX	TA	20	20.T.C 20.A.V	2.0 1.5	0	1935
5016	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tã (mi)	tã	t ã	- - t ã -	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		1 7	AX	TA	23	23.T.C 23.A.V	2.0 1.5	0	1935
5017	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	ra	ra	r a	r a - - -	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		5 7	AX	RA	2	2.R.C 2.A.V	2.0 1.5	0	1934
5018	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tan (dou̯ŋgɨ)	tan	t a n	- - t a n	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		1 7 4	AXN	TAN	13	13.T.C 13.A.V 13.N.c	2.0 1.5 0.8	0	1935
5019	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tã (dɨ)	tã	t ã	- - t ã -	PhatungJarichandrapara	Phatung		kim2011tripura	o		1 7	AX	TA	17	17.T.C 17.A.V	2.0 1.5	0	1935
5020	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tan (oi̯t oŋgo)	tan	t a n	- - t a n	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		1 7 4	AXN	TAN	7	7.T.C 7.A.V 7.N.c	2.0 1.5 0.8	0	1935
5021	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tan (oi̯t oŋgo)	tan	t a n	- - t a n	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		1 7 4	AXN	TAN	9	9.T.C 9.A.V 9.N.c	2.0 1.5 0.8	0	1935
5022	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tan (oi̯t oŋgo)	tan	t a n	- - t a n	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		1 7 4	AXN	TAN	8	8.T.C 8.A.V 8.N.c	2.0 1.5 0.8	0	1935
5023	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tan (ui̯d ou̯k)	tan	t a n	- - t a n	MukchakBarbakpur	Mukchak		kim2011tripura	s		1 7 4	AXN	TAN	15	15.T.C 15.A.V 15.N.c	2.0 1.5 0.8	0	1935
5024	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	tai̯ (mi)	tai̯	t ai̯	- - t ai̯ -	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		1 7	AX	TA	18	18.T.C 18.A.V	2.0 1.5	0	1935
5025	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	rat̚	rat̚	r a t̚	r a t̚ - -	AbengGajni	Abeng	aben1248	kim2011tripura	u		5 7 1	AXN	RAT	1	1.R.C 1.A.V 1.T.c	2.0 1.5 0.8	0	1934
5026	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	rat̚	rat̚	r a t̚	r a t̚ - -	ChibokNagarSontosh	Chibok		kim2011tripura	v		5 7 1	AXN	RAT	6	6.R.C 6.A.V 6.T.c	2.0 1.5 0.8	0	1934
5027	cut..general:to	to cut (general)	1432	CUT	to cut (something)	211	127	kʰan	kʰan	kʰ a n	kʰ a n - -	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		1 7 4	AXN	KAN	4	4.K.C 4.A.V 4.N.c	2.0 1.5 0.8	0	1936
4740	dance:to	to dance	1879	DANCE	to dance	200	123	natʃa	naʧa	n a ʧ a	n a ʧ - a	Bangla	Bangla	bang1341	kim2011tripura	0		4 7 2 7	AXBZ	NACA	5	5.N.C 5.A.V 5.C.C 5.A.V	2.0 1.5 1.75 0.8	0	1961
4741	dance:to	to dance	1879	DANCE	to dance	200	123	ɪnʂa (mɔ)	ɪnʂa	ɪ n ʂ a	- ɪ n ʂ a	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		7 4 3 7	XMBZ	INSA	21	21.I.V 21.N.c 21.S.C 21.A.V	1.5 1.1 1.75 0.8	0	1959
4742	dance:to	to dance	1879	DANCE	to dance	200	123	ɨmʂa (mi)	ɨmʂa	ɨ m ʂ a	- ɨ m ʂ a	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		7 4 3 7	XMBZ	IMSA	22	22.I.V 22.M.c 22.S.C 22.A.V	1.5 1.1 1.75 0.8	1	1959
4743	dance:to	to dance	1879	DANCE	to dance	200	123	ɨmʂa (dou̯k̚)	ɨmʂa	ɨ m ʂ a	- ɨ m ʂ a	GabingDolchariSapmara	Gabing		kim2011tripura	c		7 4 3 7	XMBZ	IMSA	11	11.I.V 11.M.c 11.S.C 11.A.V	1.5 1.1 1.75 0.8	0	1959
4744	dance:to	to dance	1879	DANCE	to dance	200	123	maʂa	maʂa	m a ʂ a	m a ʂ - a	NaitongLombapara	Naitong		kim2011tripura	d		4 7 3 7	AXBZ	MASA	16	16.M.C 16.A.V 16.S.C 16.A.V	2.0 1.5 1.75 0.8	1	1959
4745	dance:to	to dance	1879	DANCE	to dance	200	123	maʂa (ha)	maʂa	m a ʂ a	m a ʂ - a	KemaPakkhipara	Kema		kim2011tripura	e		4 7 3 7	AXBZ	MASA	12	12.M.C 12.A.V 12.S.C 12.A.V	2.0 1.5 1.75 0.8	1	1959
4746	dance:to	to dance	1879	DANCE	to dance	200	123	mɨʂa (wo)	mɨʂa	m ɨ ʂ a	m ɨ ʂ - a	TongpaiTongpaipara	Tongpai		kim2011tripura	f		4 7 3 7	AXBZ	MISA	19	19.M.C 19.I.V 19.S.C 19.A.V	2.0 1.5 1.75 0.8	0	1959
4747	dance:to	to dance	1879	DANCE	to dance	200	123	moʂa (niuŋkʰa)	moʂa	m o ʂ a	m o ʂ - a	AshongMildhanpara	Ashong		kim2011tripura	g		4 7 3 7	AXBZ	MUSA	3	3.M.C 3.U.V 3.S.C 3.A.V	2.0 1.5 1.75 0.8	0	1959
4748	dance:to	to dance	1879	DANCE	to dance	200	123	mɨʂa (dou̯k)	mɨʂa	m ɨ ʂ a	m ɨ ʂ - a	DendakNoimailGutchagram	Dendak		kim2011tripura	h		4 7 3 7	AXBZ	MISA	10	10.M.C 10.I.V 10.S.C 10.A.V	2.0 1.5 1.75 0.8	1	1959
4749	dance:to	to dance	1879	DANCE	to dance	200	123	maʂa	maʂa	m a ʂ a	m a ʂ - a	KhaliBeltolipara	Khali		kim2011tripura	i		4 7 3 7	AXBZ	MASA	14	14.M.C 14.A.V 14.S.C 14.A.V	2.0 1.5 1.75 0.8	1	1959
4750	dance:to	to dance	1879	DANCE	to dance	200	123	ɪnʂa (tɔu̯m)	ɪnʂa	ɪ n ʂ a	- ɪ n ʂ a	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		7 4 3 7	XMBZ	INSA	24	24.I.V 24.N.c 24.S.C 24.A.V	1.5 1.1 1.75 0.8	0	1959
4751	dance:to	to dance	1879	DANCE	to dance	200	123	mɨʂa (mi)	mɨʂa	m ɨ ʂ a	m ɨ ʂ - a	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		4 7 3 7	AXBZ	MISA	20	20.M.C 20.I.V 20.S.C 20.A.V	2.0 1.5 1.75 0.8	0	1959
4752	dance:to	to dance	1879	DANCE	to dance	200	123	mɨʂa (mi)	mɨʂa	m ɨ ʂ a	m ɨ ʂ - a	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		4 7 3 7	AXBZ	MISA	23	23.M.C 23.I.V 23.S.C 23.A.V	2.0 1.5 1.75 0.8	0	1959
4753	dance:to	to dance	1879	DANCE	to dance	200	123	maʂa	maʂa	m a ʂ a	m a ʂ - a	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		4 7 3 7	AXBZ	MASA	2	2.M.C 2.A.V 2.S.C 2.A.V	2.0 1.5 1.75 0.8	1	1959
4754	dance:to	to dance	1879	DANCE	to dance	200	123	maʂa (gɨ)	maʂa	m a ʂ a	m a ʂ - a	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		4 7 3 7	AXBZ	MASA	13	13.M.C 13.A.V 13.S.C 13.A.V	2.0 1.5 1.75 0.8	0	1959
4755	dance:to	to dance	1879	DANCE	to dance	200	123	mɨʂa (dɨ)	mɨʂa	m ɨ ʂ a	m ɨ ʂ - a	PhatungJarichandrapara	Phatung		kim2011tripura	o		4 7 3 7	AXBZ	MISA	17	17.M.C 17.I.V 17.S.C 17.A.V	2.0 1.5 1.75 0.8	0	1959
4756	dance:to	to dance	1879	DANCE	to dance	200	123	mɨʂa (oi̯t oŋgo)	mɨʂa	m ɨ ʂ a	m ɨ ʂ - a	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		4 7 3 7	AXBZ	MISA	7	7.M.C 7.I.V 7.S.C 7.A.V	2.0 1.5 1.75 0.8	0	1959
4757	dance:to	to dance	1879	DANCE	to dance	200	123	mɨʂai̯ (toŋgo)	mɨʂai̯	m ɨ ʂ ai̯	m ɨ ʂ - ai̯	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		4 7 3 7	AXBZ	MISA	9	9.M.C 9.I.V 9.S.C 9.A.V	2.0 1.5 1.75 0.8	0	1959
4758	dance:to	to dance	1879	DANCE	to dance	200	123	mɨʂa (oi̯t oŋgo)	mɨʂa	m ɨ ʂ a	m ɨ ʂ - a	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		4 7 3 7	AXBZ	MISA	8	8.M.C 8.I.V 8.S.C 8.A.V	2.0 1.5 1.75 0.8	1	1959
4759	dance:to	to dance	1879	DANCE	to dance	200	123	muʃai̯ (dou̯k)	muʃai̯	m u ʃ ai̯	m u ʃ - ai̯	MukchakBarbakpur	Mukchak		kim2011tripura	s		4 7 3 7	AXBZ	MYSA	15	15.M.C 15.Y.V 15.S.C 15.A.V	2.0 1.5 1.75 0.8	0	1959
4760	dance:to	to dance	1879	DANCE	to dance	200	123	mɨʂa (jɛ tɔŋɔ)	mɨʂa	m ɨ ʂ a	m ɨ ʂ - a	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		4 7 3 7	AXBZ	MISA	18	18.M.C 18.I.V 18.S.C 18.A.V	2.0 1.5 1.75 0.8	0	1959
4761	dance:to	to dance	1879	DANCE	to dance	200	123	mɛʃa	mɛʃa	m ɛ ʃ a	m ɛ ʃ - a	AbengGajni	Abeng	aben1248	kim2011tripura	u		4 7 3 7	AXBZ	MESA	1	1.M.C 1.E.V 1.S.C 1.A.V	2.0 1.5 1.75 0.8	0	1959
4762	dance:to	to dance	1879	DANCE	to dance	200	123	mɛʃa	mɛʃa	m ɛ ʃ a	m ɛ ʃ - a	ChibokNagarSontosh	Chibok		kim2011tripura	v		4 7 3 7	AXBZ	MESA	6	6.M.C 6.E.V 6.S.C 6.A.V	2.0 1.5 1.75 0.8	0	1959
4763	dance:to	to dance	1879	DANCE	to dance	200	123	biʃɨi	biʃɨi	b i ʃ ɨi	b i ʃ - ɨi	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		1 7 3 7	AXBZ	PISI	4	4.P.C 4.I.V 4.S.C 4.I.V	2.0 1.5 1.75 0.8	0	1960
3250	daughter	daughter	1357	DAUGHTER	daughter	136	105	mɛjɛ	mɛjɛ	m ɛ j ɛ	m ɛ - j ɛ - - - - - -	Bangla	Bangla	bang1341	kim2011tripura	0		4 7 6 7	AXBZ	MEJE	5	5.M.C 5.E.V 5.J.C 5.E.V	2.0 1.5 1.75 0.8	0	1988
3251	daughter	daughter	1357	DAUGHTER	daughter	136	105	ɨmʂaju	ɨmʂaju	ɨ m ʂ a j u	- ɨ m ʂ a - j u - - -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		7 4 3 7 6 7	XMBYBZ	IMSAJY	21	21.I.V 21.M.c 21.S.C 21.A.V 21.J.C 21.Y.V	1.5 1.1 1.75 1.3 1.75 0.8	0	1989
3252	daughter	daughter	1357	DAUGHTER	daughter	136	105	ɨmʂaju	ɨmʂaju	ɨ m ʂ a j u	- ɨ m ʂ a - j u - - -	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		7 4 3 7 6 7	XMBYBZ	IMSAJY	22	22.I.V 22.M.c 22.S.C 22.A.V 22.J.C 22.Y.V	1.5 1.1 1.75 1.3 1.75 0.8	0	1989
3253	daughter	daughter	1357	DAUGHTER	daughter	136	105	bɛrau̯ bɨʂa	bɛrau̯bɨʂa	b ɛ r au̯ b ɨ ʂ a	b ɛ - r au̯ - b ɨ ʂ a -	GabingDolchariSapmara	Gabing		kim2011tripura	c		1 7 5 7 1 7 3 7	AXBYBYBZ	PERAPISA	11	11.P.C 11.E.V 11.R.C 11.A.V 11.P.C 11.I.V 11.S.C 11.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1985
3254	daughter	daughter	1357	DAUGHTER	daughter	136	105	baʂa birok	baʂabirok	b a ʂ a b i r o k	b a - ʂ a - b i r o k	NaitongLombapara	Naitong		kim2011tripura	d		1 7 3 7 1 7 5 7 1	AXBYBYBYN	PASAPIRUK	16	16.P.C 16.A.V 16.S.C 16.A.V 16.P.C 16.I.V 16.R.C 16.U.V 16.K.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	0	1986
3255	daughter	daughter	1357	DAUGHTER	daughter	136	105	boirok baʂa	boirokbaʂa	b oi r o k b a ʂ a	b oi - r o k b a ʂ a -	KemaPakkhipara	Kema		kim2011tripura	e		1 7 5 7 1 1 7 3 7	AXBYMBYBZ	PURUKPASA	12	12.P.C 12.U.V 12.R.C 12.U.V 12.K.c 12.P.C 12.A.V 12.S.C 12.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	0	1985
3256	daughter	daughter	1357	DAUGHTER	daughter	136	105	bɨʂa biri	bɨʂabiri	b ɨ ʂ a b i r i	b ɨ - ʂ a - b i r i -	TongpaiTongpaipara	Tongpai		kim2011tripura	f		1 7 3 7 1 7 5 7	AXBYBYBZ	PISAPIRI	19	19.P.C 19.I.V 19.S.C 19.A.V 19.P.C 19.I.V 19.R.C 19.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1986
3257	daughter	daughter	1357	DAUGHTER	daughter	136	105	bɨʂa broi̯	bɨʂabroi̯	b ɨ ʂ a b r oi̯	b ɨ - ʂ a - b - r oi̯ -	AshongMildhanpara	Ashong		kim2011tripura	g		1 7 3 7 1 5 7	AXBYBCZ	PISAPRU	3	3.P.C 3.I.V 3.S.C 3.A.V 3.P.C 3.R.C 3.U.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	0	1986
